Query ID,Node Type,Filters,Execution Time
1997,Bitmap Heap Scan,"(b,12500),(a,14)",2.559
1998,Bitmap Heap Scan,"(b,12600),(a,14)",2.596
1999,Bitmap Heap Scan,"(b,12700),(a,14)",2.571
2000,Bitmap Heap Scan,"(b,12800),(a,14)",2.563
2001,Bitmap Heap Scan,"(b,12900),(a,14)",2.568
2002,Bitmap Heap Scan,"(b,13000),(a,14)",2.587
2003,Bitmap Heap Scan,"(b,13100),(a,14)",2.551
2004,Bitmap Heap Scan,"(b,13200),(a,14)",2.601
2005,Bitmap Heap Scan,"(b,13300),(a,14)",2.559
2006,Bitmap Heap Scan,"(b,13400),(a,14)",2.549
2007,Bitmap Heap Scan,"(b,13500),(a,14)",2.587
2008,Bitmap Heap Scan,"(b,13600),(a,14)",2.556
2009,Bitmap Heap Scan,"(b,13700),(a,14)",2.848
2010,Bitmap Heap Scan,"(b,13800),(a,14)",2.574
2011,Bitmap Heap Scan,"(b,13900),(a,14)",2.548
2012,Bitmap Heap Scan,"(b,14000),(a,14)",2.535
2013,Bitmap Heap Scan,"(b,14100),(a,14)",2.545
2014,Bitmap Heap Scan,"(b,14200),(a,14)",2.53
2015,Bitmap Heap Scan,"(b,14300),(a,14)",2.565
2016,Bitmap Heap Scan,"(b,14400),(a,14)",2.527
2017,Bitmap Heap Scan,"(b,100),(a,15)",6.632
2018,Bitmap Heap Scan,"(b,200),(a,15)",3.946
2019,Bitmap Heap Scan,"(b,300),(a,15)",3.93
2020,Bitmap Heap Scan,"(b,400),(a,15)",3.887
2021,Bitmap Heap Scan,"(b,500),(a,15)",3.939
2022,Bitmap Heap Scan,"(b,600),(a,15)",3.839
2023,Bitmap Heap Scan,"(b,700),(a,15)",3.846
2024,Bitmap Heap Scan,"(b,800),(a,15)",3.84
2025,Bitmap Heap Scan,"(b,900),(a,15)",3.854
2026,Bitmap Heap Scan,"(b,1000),(a,15)",3.858
2027,Bitmap Heap Scan,"(b,1100),(a,15)",3.826
2028,Bitmap Heap Scan,"(b,1200),(a,15)",3.845
2029,Bitmap Heap Scan,"(b,1300),(a,15)",3.863
2030,Bitmap Heap Scan,"(b,1400),(a,15)",3.86
2031,Bitmap Heap Scan,"(b,1500),(a,15)",3.838
2032,Bitmap Heap Scan,"(b,1600),(a,15)",3.845
2033,Bitmap Heap Scan,"(b,1700),(a,15)",3.858
2034,Bitmap Heap Scan,"(b,1800),(a,15)",4.694
2035,Bitmap Heap Scan,"(b,1900),(a,15)",4.545
2036,Bitmap Heap Scan,"(b,2000),(a,15)",4.141
2037,Bitmap Heap Scan,"(b,2100),(a,15)",4.167
2038,Bitmap Heap Scan,"(b,2200),(a,15)",4.774
2039,Bitmap Heap Scan,"(b,2300),(a,15)",4.433
2040,Bitmap Heap Scan,"(b,2400),(a,15)",5.641
2041,Bitmap Heap Scan,"(b,2500),(a,15)",3.999
2042,Bitmap Heap Scan,"(b,2600),(a,15)",3.941
2043,Bitmap Heap Scan,"(b,2700),(a,15)",4.35
2044,Bitmap Heap Scan,"(b,2800),(a,15)",4.074
2045,Bitmap Heap Scan,"(b,2900),(a,15)",3.956
2046,Bitmap Heap Scan,"(b,3000),(a,15)",3.956
2047,Bitmap Heap Scan,"(b,3100),(a,15)",4.07
2048,Bitmap Heap Scan,"(b,3200),(a,15)",3.905
2049,Bitmap Heap Scan,"(b,3300),(a,15)",3.844
2050,Bitmap Heap Scan,"(b,3400),(a,15)",3.869
2051,Bitmap Heap Scan,"(b,3500),(a,15)",3.849
2052,Bitmap Heap Scan,"(b,3600),(a,15)",3.883
2053,Bitmap Heap Scan,"(b,3700),(a,15)",3.82
2054,Bitmap Heap Scan,"(b,3800),(a,15)",3.868
2055,Bitmap Heap Scan,"(b,3900),(a,15)",3.829
2056,Bitmap Heap Scan,"(b,4000),(a,15)",3.882
2057,Bitmap Heap Scan,"(b,4100),(a,15)",3.866
2058,Bitmap Heap Scan,"(b,4200),(a,15)",3.902
2059,Bitmap Heap Scan,"(b,4300),(a,15)",3.85
2060,Bitmap Heap Scan,"(b,4400),(a,15)",3.884
2061,Bitmap Heap Scan,"(b,4500),(a,15)",3.844
2062,Bitmap Heap Scan,"(b,4600),(a,15)",3.887
2063,Bitmap Heap Scan,"(b,4700),(a,15)",3.849
2064,Bitmap Heap Scan,"(b,4800),(a,15)",3.867
2065,Bitmap Heap Scan,"(b,4900),(a,15)",3.844
2066,Bitmap Heap Scan,"(b,5000),(a,15)",3.862
2067,Bitmap Heap Scan,"(b,5100),(a,15)",3.838
2068,Bitmap Heap Scan,"(b,5200),(a,15)",3.94
2069,Bitmap Heap Scan,"(b,5300),(a,15)",3.9
2070,Bitmap Heap Scan,"(b,5400),(a,15)",3.869
2071,Bitmap Heap Scan,"(b,5500),(a,15)",3.87
2072,Bitmap Heap Scan,"(b,5600),(a,15)",3.845
2073,Bitmap Heap Scan,"(b,5700),(a,15)",3.861
2074,Bitmap Heap Scan,"(b,5800),(a,15)",3.886
2075,Bitmap Heap Scan,"(b,5900),(a,15)",3.884
2076,Bitmap Heap Scan,"(b,6000),(a,15)",3.838
2077,Bitmap Heap Scan,"(b,6100),(a,15)",3.874
2078,Bitmap Heap Scan,"(b,6200),(a,15)",3.825
2079,Bitmap Heap Scan,"(b,6300),(a,15)",3.88
2080,Bitmap Heap Scan,"(b,6400),(a,15)",3.844
2081,Bitmap Heap Scan,"(b,6500),(a,15)",3.865
2082,Bitmap Heap Scan,"(b,6600),(a,15)",3.855
2083,Bitmap Heap Scan,"(b,6700),(a,15)",3.855
2084,Bitmap Heap Scan,"(b,6800),(a,15)",3.831
2085,Bitmap Heap Scan,"(b,6900),(a,15)",3.871
2086,Bitmap Heap Scan,"(b,7000),(a,15)",3.862
2087,Bitmap Heap Scan,"(b,7100),(a,15)",3.877
2088,Bitmap Heap Scan,"(b,7200),(a,15)",3.847
2089,Bitmap Heap Scan,"(b,7300),(a,15)",3.869
2090,Bitmap Heap Scan,"(b,7400),(a,15)",3.836
2091,Bitmap Heap Scan,"(b,7500),(a,15)",3.838
2092,Bitmap Heap Scan,"(b,7600),(a,15)",3.867
2093,Bitmap Heap Scan,"(b,7700),(a,15)",3.886
2094,Bitmap Heap Scan,"(b,7800),(a,15)",3.99
2095,Bitmap Heap Scan,"(b,7900),(a,15)",4.044
2096,Bitmap Heap Scan,"(b,8000),(a,15)",3.923
2097,Bitmap Heap Scan,"(b,8100),(a,15)",3.96
2098,Bitmap Heap Scan,"(b,8200),(a,15)",3.95
2099,Bitmap Heap Scan,"(b,8300),(a,15)",3.928
2100,Bitmap Heap Scan,"(b,8400),(a,15)",3.914
2101,Bitmap Heap Scan,"(b,8500),(a,15)",3.959
2102,Bitmap Heap Scan,"(b,8600),(a,15)",3.875
2103,Bitmap Heap Scan,"(b,8700),(a,15)",3.901
2104,Bitmap Heap Scan,"(b,8800),(a,15)",3.937
2105,Bitmap Heap Scan,"(b,8900),(a,15)",3.961
2106,Bitmap Heap Scan,"(b,9000),(a,15)",3.869
2107,Bitmap Heap Scan,"(b,9100),(a,15)",3.906
2108,Bitmap Heap Scan,"(b,9200),(a,15)",3.901
2109,Bitmap Heap Scan,"(b,9300),(a,15)",3.89
2110,Bitmap Heap Scan,"(b,9400),(a,15)",3.902
2111,Bitmap Heap Scan,"(b,9500),(a,15)",3.954
2112,Bitmap Heap Scan,"(b,9600),(a,15)",4.201
2113,Bitmap Heap Scan,"(b,9700),(a,15)",4.559
2114,Bitmap Heap Scan,"(b,9800),(a,15)",3.94
2115,Bitmap Heap Scan,"(b,9900),(a,15)",3.869
2116,Bitmap Heap Scan,"(b,10000),(a,15)",4.169
2117,Bitmap Heap Scan,"(b,10100),(a,15)",4.389
2118,Bitmap Heap Scan,"(b,10200),(a,15)",4.045
2119,Bitmap Heap Scan,"(b,10300),(a,15)",4.151
2120,Bitmap Heap Scan,"(b,10400),(a,15)",4.119
2121,Bitmap Heap Scan,"(b,10500),(a,15)",3.919
2122,Bitmap Heap Scan,"(b,10600),(a,15)",3.859
2123,Bitmap Heap Scan,"(b,10700),(a,15)",4.043
2124,Bitmap Heap Scan,"(b,10800),(a,15)",4.496
2125,Bitmap Heap Scan,"(b,10900),(a,15)",4.715
2126,Bitmap Heap Scan,"(b,11000),(a,15)",3.961
2127,Bitmap Heap Scan,"(b,11100),(a,15)",3.869
2128,Bitmap Heap Scan,"(b,11200),(a,15)",3.85
2129,Bitmap Heap Scan,"(b,11300),(a,15)",3.846
2130,Bitmap Heap Scan,"(b,11400),(a,15)",3.88
2131,Bitmap Heap Scan,"(b,11500),(a,15)",4.722
2132,Bitmap Heap Scan,"(b,11600),(a,15)",4.026
2133,Bitmap Heap Scan,"(b,11700),(a,15)",3.943
2134,Bitmap Heap Scan,"(b,11800),(a,15)",4.157
2135,Bitmap Heap Scan,"(b,11900),(a,15)",3.884
2136,Bitmap Heap Scan,"(b,12000),(a,15)",3.847
2137,Bitmap Heap Scan,"(b,12100),(a,15)",3.858
2138,Bitmap Heap Scan,"(b,12200),(a,15)",3.866
2139,Bitmap Heap Scan,"(b,12300),(a,15)",3.832
2140,Bitmap Heap Scan,"(b,12400),(a,15)",3.82
2141,Bitmap Heap Scan,"(b,12500),(a,15)",3.896
2142,Bitmap Heap Scan,"(b,12600),(a,15)",3.891
2143,Bitmap Heap Scan,"(b,12700),(a,15)",3.818
2144,Bitmap Heap Scan,"(b,12800),(a,15)",3.847
2145,Bitmap Heap Scan,"(b,12900),(a,15)",3.849
2146,Bitmap Heap Scan,"(b,13000),(a,15)",3.85
2147,Bitmap Heap Scan,"(b,13100),(a,15)",3.829
2148,Bitmap Heap Scan,"(b,13200),(a,15)",3.818
2149,Bitmap Heap Scan,"(b,13300),(a,15)",3.847
2150,Bitmap Heap Scan,"(b,13400),(a,15)",3.839
2151,Bitmap Heap Scan,"(b,13500),(a,15)",3.887
2152,Bitmap Heap Scan,"(b,13600),(a,15)",3.962
2153,Bitmap Heap Scan,"(b,13700),(a,15)",3.851
2154,Bitmap Heap Scan,"(b,13800),(a,15)",3.831
2155,Bitmap Heap Scan,"(b,13900),(a,15)",3.818
2156,Bitmap Heap Scan,"(b,14000),(a,15)",3.817
2157,Bitmap Heap Scan,"(b,14100),(a,15)",3.834
2158,Bitmap Heap Scan,"(b,14200),(a,15)",3.826
2159,Bitmap Heap Scan,"(b,14300),(a,15)",3.82
2160,Bitmap Heap Scan,"(b,14400),(a,15)",3.844
2161,Bitmap Heap Scan,"(b,100),(a,16)",9.324
2162,Bitmap Heap Scan,"(b,200),(a,16)",6.07
2163,Bitmap Heap Scan,"(b,300),(a,16)",6.135
2164,Bitmap Heap Scan,"(b,400),(a,16)",6.252
2165,Bitmap Heap Scan,"(b,500),(a,16)",6.094
2166,Bitmap Heap Scan,"(b,600),(a,16)",6.495
2167,Bitmap Heap Scan,"(b,700),(a,16)",6.508
2168,Bitmap Heap Scan,"(b,800),(a,16)",6.135
2169,Bitmap Heap Scan,"(b,900),(a,16)",6.046
2170,Bitmap Heap Scan,"(b,1000),(a,16)",6.46
2171,Bitmap Heap Scan,"(b,1100),(a,16)",6.165
2172,Bitmap Heap Scan,"(b,1200),(a,16)",6.768
2173,Bitmap Heap Scan,"(b,1300),(a,16)",6.404
2174,Bitmap Heap Scan,"(b,1400),(a,16)",6.218
2175,Bitmap Heap Scan,"(b,1500),(a,16)",6.129
2176,Bitmap Heap Scan,"(b,1600),(a,16)",6.106
2177,Bitmap Heap Scan,"(b,1700),(a,16)",6.106
2178,Bitmap Heap Scan,"(b,1800),(a,16)",6.531
2179,Bitmap Heap Scan,"(b,1900),(a,16)",6.383
2180,Bitmap Heap Scan,"(b,2000),(a,16)",7.42
2181,Bitmap Heap Scan,"(b,2100),(a,16)",6.222
2182,Bitmap Heap Scan,"(b,2200),(a,16)",6.295
2183,Bitmap Heap Scan,"(b,2300),(a,16)",6.084
2184,Bitmap Heap Scan,"(b,2400),(a,16)",6.725
2185,Bitmap Heap Scan,"(b,2500),(a,16)",6.281
2186,Bitmap Heap Scan,"(b,2600),(a,16)",6.066
2187,Bitmap Heap Scan,"(b,2700),(a,16)",6.197
2188,Bitmap Heap Scan,"(b,2800),(a,16)",6.393
2189,Bitmap Heap Scan,"(b,2900),(a,16)",6.232
2190,Bitmap Heap Scan,"(b,3000),(a,16)",6.707
2191,Bitmap Heap Scan,"(b,3100),(a,16)",6.417
2192,Bitmap Heap Scan,"(b,3200),(a,16)",6.123
2193,Bitmap Heap Scan,"(b,3300),(a,16)",6.274
2194,Bitmap Heap Scan,"(b,3400),(a,16)",6.137
2195,Bitmap Heap Scan,"(b,3500),(a,16)",6.164
2196,Bitmap Heap Scan,"(b,3600),(a,16)",6.578
2197,Bitmap Heap Scan,"(b,3700),(a,16)",6.214
2198,Bitmap Heap Scan,"(b,3800),(a,16)",6.061
2199,Bitmap Heap Scan,"(b,3900),(a,16)",6.133
2200,Bitmap Heap Scan,"(b,4000),(a,16)",6.12
2201,Bitmap Heap Scan,"(b,4100),(a,16)",6.16
2202,Bitmap Heap Scan,"(b,4200),(a,16)",6.541
2203,Bitmap Heap Scan,"(b,4300),(a,16)",6.207
2204,Bitmap Heap Scan,"(b,4400),(a,16)",6.19
2205,Bitmap Heap Scan,"(b,4500),(a,16)",6.075
2206,Bitmap Heap Scan,"(b,4600),(a,16)",6.32
2207,Bitmap Heap Scan,"(b,4700),(a,16)",6.121
2208,Bitmap Heap Scan,"(b,4800),(a,16)",6.563
2209,Bitmap Heap Scan,"(b,4900),(a,16)",6.487
2210,Bitmap Heap Scan,"(b,5000),(a,16)",6.43
2211,Bitmap Heap Scan,"(b,5100),(a,16)",6.24
2212,Bitmap Heap Scan,"(b,5200),(a,16)",6.148
2213,Bitmap Heap Scan,"(b,5300),(a,16)",6.26
2214,Bitmap Heap Scan,"(b,5400),(a,16)",6.648
2215,Bitmap Heap Scan,"(b,5500),(a,16)",6.525
2216,Bitmap Heap Scan,"(b,5600),(a,16)",6.73
2217,Bitmap Heap Scan,"(b,5700),(a,16)",6.702
2218,Bitmap Heap Scan,"(b,5800),(a,16)",6.12
2219,Bitmap Heap Scan,"(b,5900),(a,16)",6.194
2220,Bitmap Heap Scan,"(b,6000),(a,16)",6.51
2221,Bitmap Heap Scan,"(b,6100),(a,16)",6.401
2222,Bitmap Heap Scan,"(b,6200),(a,16)",6.083
2223,Bitmap Heap Scan,"(b,6300),(a,16)",6.14
2224,Bitmap Heap Scan,"(b,6400),(a,16)",6.129
2225,Bitmap Heap Scan,"(b,6500),(a,16)",6.086
2226,Bitmap Heap Scan,"(b,6600),(a,16)",6.499
2227,Bitmap Heap Scan,"(b,6700),(a,16)",6.448
2228,Bitmap Heap Scan,"(b,6800),(a,16)",7.55
2229,Bitmap Heap Scan,"(b,6900),(a,16)",7.786
2230,Bitmap Heap Scan,"(b,7000),(a,16)",6.964
2231,Bitmap Heap Scan,"(b,7100),(a,16)",7.338
2232,Bitmap Heap Scan,"(b,7200),(a,16)",7.658
2233,Bitmap Heap Scan,"(b,7300),(a,16)",6.501
2234,Bitmap Heap Scan,"(b,7400),(a,16)",7.654
2235,Bitmap Heap Scan,"(b,7500),(a,16)",6.399
2236,Bitmap Heap Scan,"(b,7600),(a,16)",7.278
2237,Bitmap Heap Scan,"(b,7700),(a,16)",6.751
2238,Bitmap Heap Scan,"(b,7800),(a,16)",7.188
2239,Bitmap Heap Scan,"(b,7900),(a,16)",6.59
2240,Bitmap Heap Scan,"(b,8000),(a,16)",6.185
2241,Bitmap Heap Scan,"(b,8100),(a,16)",7.016
2242,Bitmap Heap Scan,"(b,8200),(a,16)",6.445
2243,Bitmap Heap Scan,"(b,8300),(a,16)",7.074
2244,Bitmap Heap Scan,"(b,8400),(a,16)",6.752
2245,Bitmap Heap Scan,"(b,8500),(a,16)",6.46
2246,Bitmap Heap Scan,"(b,8600),(a,16)",6.093
2247,Bitmap Heap Scan,"(b,8700),(a,16)",6.735
2248,Bitmap Heap Scan,"(b,8800),(a,16)",6.494
2249,Bitmap Heap Scan,"(b,8900),(a,16)",6.6
2250,Bitmap Heap Scan,"(b,9000),(a,16)",6.184
2251,Bitmap Heap Scan,"(b,9100),(a,16)",6.259
2252,Bitmap Heap Scan,"(b,9200),(a,16)",6.21
2253,Bitmap Heap Scan,"(b,9300),(a,16)",6.205
2254,Bitmap Heap Scan,"(b,9400),(a,16)",6.459
2255,Bitmap Heap Scan,"(b,9500),(a,16)",6.686
2256,Bitmap Heap Scan,"(b,9600),(a,16)",6.128
2257,Bitmap Heap Scan,"(b,9700),(a,16)",6.149
2258,Bitmap Heap Scan,"(b,9800),(a,16)",6.18
2259,Bitmap Heap Scan,"(b,9900),(a,16)",6.235
2260,Bitmap Heap Scan,"(b,10000),(a,16)",6.668
2261,Bitmap Heap Scan,"(b,10100),(a,16)",6.33
2262,Bitmap Heap Scan,"(b,10200),(a,16)",6.256
2263,Bitmap Heap Scan,"(b,10300),(a,16)",6.254
2264,Bitmap Heap Scan,"(b,10400),(a,16)",6.163
2265,Bitmap Heap Scan,"(b,10500),(a,16)",6.229
2266,Bitmap Heap Scan,"(b,10600),(a,16)",6.579
2267,Bitmap Heap Scan,"(b,10700),(a,16)",6.417
2268,Bitmap Heap Scan,"(b,10800),(a,16)",6.168
2269,Bitmap Heap Scan,"(b,10900),(a,16)",6.144
2270,Bitmap Heap Scan,"(b,11000),(a,16)",6.197
2271,Bitmap Heap Scan,"(b,11100),(a,16)",6.214
2272,Bitmap Heap Scan,"(b,11200),(a,16)",6.636
2273,Bitmap Heap Scan,"(b,11300),(a,16)",6.312
2274,Bitmap Heap Scan,"(b,11400),(a,16)",6.169
2275,Bitmap Heap Scan,"(b,11500),(a,16)",6.147
2276,Bitmap Heap Scan,"(b,11600),(a,16)",6.131
2277,Bitmap Heap Scan,"(b,11700),(a,16)",6.234
2278,Bitmap Heap Scan,"(b,11800),(a,16)",6.57
2279,Bitmap Heap Scan,"(b,11900),(a,16)",6.351
2280,Bitmap Heap Scan,"(b,12000),(a,16)",6.168
2281,Bitmap Heap Scan,"(b,12100),(a,16)",6.213
2282,Bitmap Heap Scan,"(b,12200),(a,16)",6.598
2283,Bitmap Heap Scan,"(b,12300),(a,16)",6.854
2284,Bitmap Heap Scan,"(b,12400),(a,16)",7.282
2285,Bitmap Heap Scan,"(b,12500),(a,16)",6.514
2286,Bitmap Heap Scan,"(b,12600),(a,16)",6.521
2287,Bitmap Heap Scan,"(b,12700),(a,16)",6.136
2288,Bitmap Heap Scan,"(b,12800),(a,16)",6.702
2289,Bitmap Heap Scan,"(b,12900),(a,16)",6.592
2290,Bitmap Heap Scan,"(b,13000),(a,16)",6.755
2291,Bitmap Heap Scan,"(b,13100),(a,16)",6.4
2292,Bitmap Heap Scan,"(b,13200),(a,16)",6.843
2293,Bitmap Heap Scan,"(b,13300),(a,16)",6.37
2294,Bitmap Heap Scan,"(b,13400),(a,16)",6.933
2295,Bitmap Heap Scan,"(b,13500),(a,16)",7.354
2296,Bitmap Heap Scan,"(b,13600),(a,16)",7.003
2297,Bitmap Heap Scan,"(b,13700),(a,16)",7.009
2298,Bitmap Heap Scan,"(b,13800),(a,16)",6.438
2299,Bitmap Heap Scan,"(b,13900),(a,16)",7.518
2300,Bitmap Heap Scan,"(b,14000),(a,16)",7.586
2301,Bitmap Heap Scan,"(b,14100),(a,16)",7.715
2302,Bitmap Heap Scan,"(b,14200),(a,16)",6.968
2303,Bitmap Heap Scan,"(b,14300),(a,16)",7.509
2304,Bitmap Heap Scan,"(b,14400),(a,16)",6.7
2305,Bitmap Heap Scan,"(b,100),(a,17)",13.039
2306,Bitmap Heap Scan,"(b,200),(a,17)",10.473
2307,Bitmap Heap Scan,"(b,300),(a,17)",9.314
2308,Bitmap Heap Scan,"(b,400),(a,17)",9.746
2309,Bitmap Heap Scan,"(b,500),(a,17)",10.344
2310,Bitmap Heap Scan,"(b,600),(a,17)",9.598
2311,Bitmap Heap Scan,"(b,700),(a,17)",10.392
2312,Bitmap Heap Scan,"(b,800),(a,17)",10.082
2313,Bitmap Heap Scan,"(b,900),(a,17)",9.562
2314,Bitmap Heap Scan,"(b,1000),(a,17)",9.692
2315,Bitmap Heap Scan,"(b,1100),(a,17)",9.58
2316,Bitmap Heap Scan,"(b,1200),(a,17)",9.355
2317,Bitmap Heap Scan,"(b,1300),(a,17)",9.22
2318,Bitmap Heap Scan,"(b,1400),(a,17)",9.06
2319,Bitmap Heap Scan,"(b,1500),(a,17)",9.033
2320,Bitmap Heap Scan,"(b,1600),(a,17)",10.129
2321,Bitmap Heap Scan,"(b,1700),(a,17)",9.99
2322,Bitmap Heap Scan,"(b,1800),(a,17)",9.173
2323,Bitmap Heap Scan,"(b,1900),(a,17)",9.305
2324,Bitmap Heap Scan,"(b,2000),(a,17)",9.796
2325,Bitmap Heap Scan,"(b,2100),(a,17)",9.458
2326,Bitmap Heap Scan,"(b,2200),(a,17)",9.354
2327,Bitmap Heap Scan,"(b,2300),(a,17)",9.47
2328,Bitmap Heap Scan,"(b,2400),(a,17)",9.105
2329,Bitmap Heap Scan,"(b,2500),(a,17)",9.303
2330,Bitmap Heap Scan,"(b,2600),(a,17)",9.131
2331,Bitmap Heap Scan,"(b,2700),(a,17)",9.141
2332,Bitmap Heap Scan,"(b,2800),(a,17)",9.02
2333,Bitmap Heap Scan,"(b,2900),(a,17)",9.035
2334,Bitmap Heap Scan,"(b,3000),(a,17)",9.149
2335,Bitmap Heap Scan,"(b,3100),(a,17)",9.081
2336,Bitmap Heap Scan,"(b,3200),(a,17)",9.234
2337,Bitmap Heap Scan,"(b,3300),(a,17)",9.45
2338,Bitmap Heap Scan,"(b,3400),(a,17)",9.567
2339,Bitmap Heap Scan,"(b,3500),(a,17)",9.708
2340,Bitmap Heap Scan,"(b,3600),(a,17)",9.619
2341,Bitmap Heap Scan,"(b,3700),(a,17)",10.104
2342,Bitmap Heap Scan,"(b,3800),(a,17)",9.234
2343,Bitmap Heap Scan,"(b,3900),(a,17)",9.568
2344,Bitmap Heap Scan,"(b,4000),(a,17)",9.176
2345,Bitmap Heap Scan,"(b,4100),(a,17)",9.038
2346,Bitmap Heap Scan,"(b,4200),(a,17)",9.659
2347,Bitmap Heap Scan,"(b,4300),(a,17)",9.138
2348,Bitmap Heap Scan,"(b,4400),(a,17)",8.924
2349,Bitmap Heap Scan,"(b,4500),(a,17)",10.232
2350,Bitmap Heap Scan,"(b,4600),(a,17)",9.619
2351,Bitmap Heap Scan,"(b,4700),(a,17)",9.38
2352,Bitmap Heap Scan,"(b,4800),(a,17)",9.363
2353,Bitmap Heap Scan,"(b,4900),(a,17)",9.214
2354,Bitmap Heap Scan,"(b,5000),(a,17)",9.574
2355,Bitmap Heap Scan,"(b,5100),(a,17)",10.464
2356,Bitmap Heap Scan,"(b,5200),(a,17)",9.791
2357,Bitmap Heap Scan,"(b,5300),(a,17)",9.461
2358,Bitmap Heap Scan,"(b,5400),(a,17)",9.529
2359,Bitmap Heap Scan,"(b,5500),(a,17)",9.541
2360,Bitmap Heap Scan,"(b,5600),(a,17)",9.403
2361,Bitmap Heap Scan,"(b,5700),(a,17)",9.456
2362,Bitmap Heap Scan,"(b,5800),(a,17)",9.514
2363,Bitmap Heap Scan,"(b,5900),(a,17)",9.362
2364,Bitmap Heap Scan,"(b,6000),(a,17)",9.376
2365,Bitmap Heap Scan,"(b,6100),(a,17)",9.406
2366,Bitmap Heap Scan,"(b,6200),(a,17)",9.374
2367,Bitmap Heap Scan,"(b,6300),(a,17)",9.372
2368,Bitmap Heap Scan,"(b,6400),(a,17)",9.405
2369,Bitmap Heap Scan,"(b,6500),(a,17)",9.322
2370,Bitmap Heap Scan,"(b,6600),(a,17)",9.52
2371,Bitmap Heap Scan,"(b,6700),(a,17)",9.625
2372,Bitmap Heap Scan,"(b,6800),(a,17)",9.664
2373,Bitmap Heap Scan,"(b,6900),(a,17)",9.616
2374,Bitmap Heap Scan,"(b,7000),(a,17)",9.993
2375,Bitmap Heap Scan,"(b,7100),(a,17)",9.563
2376,Bitmap Heap Scan,"(b,7200),(a,17)",9.751
2377,Bitmap Heap Scan,"(b,7300),(a,17)",9.809
2378,Bitmap Heap Scan,"(b,7400),(a,17)",9.785
2379,Bitmap Heap Scan,"(b,7500),(a,17)",9.525
2380,Bitmap Heap Scan,"(b,7600),(a,17)",9.515
2381,Bitmap Heap Scan,"(b,7700),(a,17)",9.566
2382,Bitmap Heap Scan,"(b,7800),(a,17)",9.447
2383,Bitmap Heap Scan,"(b,7900),(a,17)",9.43
2384,Bitmap Heap Scan,"(b,8000),(a,17)",9.436
2385,Bitmap Heap Scan,"(b,8100),(a,17)",9.396
2386,Bitmap Heap Scan,"(b,8200),(a,17)",9.563
2387,Bitmap Heap Scan,"(b,8300),(a,17)",9.402
2388,Bitmap Heap Scan,"(b,8400),(a,17)",9.507
2389,Bitmap Heap Scan,"(b,8500),(a,17)",9.471
2390,Bitmap Heap Scan,"(b,8600),(a,17)",9.44
2391,Bitmap Heap Scan,"(b,8700),(a,17)",9.489
2392,Bitmap Heap Scan,"(b,8800),(a,17)",9.568
2393,Bitmap Heap Scan,"(b,8900),(a,17)",9.593
2394,Bitmap Heap Scan,"(b,9000),(a,17)",9.564
2395,Bitmap Heap Scan,"(b,9100),(a,17)",9.443
2396,Bitmap Heap Scan,"(b,9200),(a,17)",9.527
2397,Bitmap Heap Scan,"(b,9300),(a,17)",9.466
2398,Bitmap Heap Scan,"(b,9400),(a,17)",9.397
2399,Bitmap Heap Scan,"(b,9500),(a,17)",9.499
2400,Bitmap Heap Scan,"(b,9600),(a,17)",9.558
2401,Bitmap Heap Scan,"(b,9700),(a,17)",9.467
2402,Bitmap Heap Scan,"(b,9800),(a,17)",9.542
2403,Bitmap Heap Scan,"(b,9900),(a,17)",9.475
2404,Bitmap Heap Scan,"(b,10000),(a,17)",9.595
2405,Bitmap Heap Scan,"(b,10100),(a,17)",9.476
2406,Bitmap Heap Scan,"(b,10200),(a,17)",9.554
2407,Bitmap Heap Scan,"(b,10300),(a,17)",9.478
2408,Bitmap Heap Scan,"(b,10400),(a,17)",9.451
2409,Bitmap Heap Scan,"(b,10500),(a,17)",9.539
2410,Bitmap Heap Scan,"(b,10600),(a,17)",9.545
2411,Bitmap Heap Scan,"(b,10700),(a,17)",9.653
2412,Bitmap Heap Scan,"(b,10800),(a,17)",9.509
2413,Bitmap Heap Scan,"(b,10900),(a,17)",9.48
2414,Bitmap Heap Scan,"(b,11000),(a,17)",9.48
2415,Bitmap Heap Scan,"(b,11100),(a,17)",9.486
2416,Bitmap Heap Scan,"(b,11200),(a,17)",9.404
2417,Bitmap Heap Scan,"(b,11300),(a,17)",9.411
2418,Bitmap Heap Scan,"(b,11400),(a,17)",9.495
2419,Bitmap Heap Scan,"(b,11500),(a,17)",9.478
2420,Bitmap Heap Scan,"(b,11600),(a,17)",9.663
2421,Bitmap Heap Scan,"(b,11700),(a,17)",9.417
2422,Bitmap Heap Scan,"(b,11800),(a,17)",9.48
2423,Bitmap Heap Scan,"(b,11900),(a,17)",9.537
2424,Bitmap Heap Scan,"(b,12000),(a,17)",9.475
2425,Bitmap Heap Scan,"(b,12100),(a,17)",9.536
2426,Bitmap Heap Scan,"(b,12200),(a,17)",9.427
2427,Bitmap Heap Scan,"(b,12300),(a,17)",9.562
2428,Bitmap Heap Scan,"(b,12400),(a,17)",9.578
2429,Bitmap Heap Scan,"(b,12500),(a,17)",9.418
2430,Bitmap Heap Scan,"(b,12600),(a,17)",9.558
2431,Bitmap Heap Scan,"(b,12700),(a,17)",9.428
2432,Bitmap Heap Scan,"(b,12800),(a,17)",9.57
2433,Bitmap Heap Scan,"(b,12900),(a,17)",9.527
